Epoch: 1
Iter:    249, Train Loss:   0.18, Train Acc:  93.36%, Val Loss:   0.22, Val Acc:  92.93%
Iter:    250, Train Loss:   0.26, Train Acc:  92.97%, Val Loss:   0.21, Val Acc:  93.07%
Iter:    251, Train Loss:   0.22, Train Acc:  93.36%, Val Loss:   0.21, Val Acc:  93.37%
Iter:    252, Train Loss:   0.12, Train Acc:  95.70%, Val Loss:   0.22, Val Acc:  93.20%
Iter:    253, Train Loss:   0.13, Train Acc:  96.09%, Val Loss:   0.22, Val Acc:  92.97%
Iter:    254, Train Loss:   0.19, Train Acc:  92.19%, Val Loss:   0.21, Val Acc:  93.17%
Iter:    255, Train Loss:    0.2, Train Acc:  94.53%, Val Loss:    0.2, Val Acc:  93.23%
Iter:    256, Train Loss:   0.16, Train Acc:  94.92%, Val Loss:    0.2, Val Acc:  93.23%
Iter:    257, Train Loss:   0.16, Train Acc:  94.14%, Val Loss:    0.2, Val Acc:  93.53%
Iter:    258, Train Loss:   0.22, Train Acc:  92.97%, Val Loss:    0.2, Val Acc:  93.60%
Iter:    259, Train Loss:   0.19, Train Acc:  95.31%, Val Loss:    0.2, Val Acc:  94.13%
Iter:    260, Train Loss:   0.13, Train Acc:  95.70%, Val Loss:   0.19, Val Acc:  94.03%
Iter:    261, Train Loss:   0.16, Train Acc:  93.75%, Val Loss:    0.2, Val Acc:  93.53%
